time,meter,Ptot,Pr,Py,Pb,Pfavg,Pfr,Pfy,Pfb,St,Sr,Sy,Sb,Vlavg,Vry,Vyb,Vbr,Vlnavg,Vr,Vy,Vb,Itot,Ir,Iy,Ib,freq,Energy,vah
2022-09-23 06:32:00,6,6.221,0.0,-1.701,-4.519,-0.907,1.0,0.867,0.922,6.856,0.0,1.962,4.904,414.33,412.52,416.79,413.69,239.22,237.47,240.04,240.16,10.03,0.0,8.91,21.18,50.02,51069.004,54559.652
2022-09-23 06:33:00,6,6.133,0.0,-1.554,-4.579,-0.897,1.0,0.827,0.919,6.837,0.0,1.879,4.983,414.59,412.66,417.04,414.08,239.37,237.6,240.16,240.36,9.91,0.0,8.39,21.33,50.02,51069.112,54559.768
2022-09-23 06:34:00,6,6.154,0.0,-1.558,-4.596,-0.901,1.0,0.828,0.923,6.833,0.0,1.882,4.978,414.6,412.56,417.12,414.11,239.37,237.57,240.12,240.43,9.96,0.0,8.53,21.35,49.99,51069.204,54559.88
2022-09-23 06:35:00,6,6.027,0.0,-1.507,-4.52,-0.902,1.0,0.846,0.92,6.679,0.0,1.782,4.913,413.54,411.51,416.15,412.97,238.77,236.91,239.59,239.8,9.79,0.0,8.21,21.15,49.98,51069.304,54559.996
2022-09-23 06:36:00,6,6.689,0.0,-1.401,-5.288,-0.912,1.0,0.801,0.938,7.333,0.0,1.748,5.64,413.49,411.54,416.0,412.94,238.74,237.01,239.52,239.68,10.72,0.0,7.91,24.25,49.96,51069.416,54560.108
2022-09-23 06:37:00,6,6.829,0.0,-1.508,-5.321,-0.917,1.0,0.831,0.938,7.447,0.0,1.814,5.672,413.05,411.24,415.43,412.49,238.48,236.93,239.1,239.42,10.87,0.0,8.3,24.31,49.94,51069.528,54560.232
2022-09-23 06:38:00,6,7.558,0.0,-1.525,-6.033,-0.923,1.0,0.838,0.941,8.189,0.0,1.82,6.408,412.98,410.94,415.49,412.52,238.44,236.92,238.95,239.46,11.84,0.0,8.34,27.19,49.96,51069.648,54560.368
2022-09-23 06:39:00,6,7.452,0.0,-1.444,-6.008,-0.923,1.0,0.826,0.943,8.074,0.0,1.747,6.372,413.24,411.3,415.58,412.85,238.59,237.24,239.01,239.53,11.73,0.0,8.03,27.15,49.96,51069.776,54560.5
2022-09-23 06:40:00,6,7.505,0.0,-1.457,-6.048,-0.922,1.0,0.802,0.947,8.138,0.0,1.817,6.39,413.36,411.49,415.82,412.78,238.66,237.26,239.17,239.56,11.86,0.0,8.21,27.37,49.99,51069.912,54560.648
2022-09-23 06:41:00,6,7.508,0.0,-1.442,-6.067,-0.925,1.0,0.809,0.948,8.119,0.0,1.783,6.4,412.8,411.01,415.22,412.16,238.34,236.94,238.89,239.18,11.86,0.0,8.14,27.44,49.99,51070.032,54560.788
2022-09-23 06:42:00,6,5.989,0.0,-1.496,-4.493,-0.897,1.0,0.844,0.913,6.678,0.0,1.773,4.919,412.65,410.63,414.81,412.49,238.25,236.83,238.62,239.29,9.82,0.0,8.2,21.24,50.01,51070.148,54560.904
2022-09-23 06:43:00,6,5.894,0.0,-1.403,-4.491,-0.891,1.0,0.801,0.917,6.613,0.0,1.751,4.896,411.69,409.77,414.04,411.24,237.69,236.2,238.19,238.69,9.75,0.0,8.04,21.19,49.99,51070.248,54561.02
2022-09-23 06:44:00,6,5.294,0.0,-1.368,-3.926,-0.872,1.0,0.811,0.892,6.071,0.0,1.686,4.4,412.59,410.4,415.33,412.04,238.22,236.41,238.83,239.41,8.96,0.0,7.81,19.06,50.02,51070.344,54561.12
2022-09-23 06:45:00,6,5.301,0.0,-1.407,-3.895,-0.874,1.0,0.824,0.891,6.069,0.0,1.706,4.373,412.01,410.19,414.29,411.53,237.88,236.38,238.38,238.87,8.96,0.0,7.92,18.96,50.01,51070.428,54561.224
2022-09-23 06:46:00,6,5.255,0.0,-1.379,-3.876,-0.871,1.0,0.806,0.893,6.034,0.0,1.712,4.34,411.61,409.74,413.99,411.11,237.65,236.13,238.07,238.76,8.95,0.0,7.9,18.96,49.97,51070.52,54561.324
2022-09-23 06:47:00,6,5.167,0.0,-1.341,-3.826,-0.868,1.0,0.803,0.89,5.953,0.0,1.67,4.3,411.27,409.28,413.63,410.91,237.46,235.93,237.79,238.65,8.85,0.0,7.79,18.75,49.93,51070.604,54561.428
2022-09-23 06:48:00,6,5.138,0.0,-1.285,-3.853,-0.867,1.0,0.791,0.891,5.926,0.0,1.625,4.322,411.2,409.21,413.38,410.99,237.41,235.98,237.66,238.59,8.83,0.0,7.58,18.9,49.94,51070.692,54561.524
2022-09-23 06:49:00,6,5.084,0.0,-1.257,-3.827,-0.865,1.0,0.783,0.891,5.875,0.0,1.604,4.294,410.58,408.56,412.96,410.21,237.05,235.49,237.42,238.25,8.77,0.0,7.53,18.79,49.93,51070.78,54561.628
2022-09-23 06:50:00,6,5.024,0.0,-1.259,-3.764,-0.864,1.0,0.793,0.886,5.818,0.0,1.588,4.247,409.69,407.67,411.84,409.55,236.54,235.11,236.78,237.73,8.74,0.0,7.56,18.67,49.98,51070.864,54561.724
2022-09-23 06:51:00,6,5.121,0.0,-1.301,-3.82,-0.871,1.0,0.796,0.895,5.88,0.0,1.634,4.267,410.25,408.05,412.48,410.21,236.87,235.39,237.02,238.18,8.85,0.0,7.82,18.72,50.01,51070.944,54561.82
2022-09-23 06:52:00,6,5.055,0.0,-1.228,-3.827,-0.864,1.0,0.763,0.895,5.849,0.0,1.609,4.274,415.33,413.36,417.27,415.36,239.8,238.52,239.9,240.97,8.69,0.0,7.56,18.51,50.01,51071.036,54561.924
2022-09-23 06:53:00,6,5.025,0.0,-1.17,-3.855,-0.845,1.0,0.717,0.884,5.945,0.0,1.632,4.361,424.88,422.42,427.42,424.81,245.31,243.63,245.5,246.81,8.55,0.0,7.24,18.42,50.01,51071.12,54562.02
2022-09-23 06:54:00,6,5.052,0.0,-1.195,-3.857,-0.845,1.0,0.718,0.884,5.982,0.0,1.663,4.366,429.58,427.31,432.06,429.38,248.03,246.39,248.37,249.32,8.57,0.0,7.35,18.35,50.01,51071.208,54562.12
2022-09-23 06:55:00,6,5.018,0.0,-1.199,-3.818,-0.841,1.0,0.738,0.873,5.969,0.0,1.626,4.375,430.12,427.93,432.69,429.74,248.34,246.55,248.84,249.62,8.58,0.0,7.47,18.26,50.03,51071.296,54562.22
2022-09-23 06:56:00,6,4.965,0.0,-1.117,-3.848,-0.839,1.0,0.716,0.875,5.916,0.0,1.56,4.397,430.6,428.55,433.17,430.07,248.61,246.84,249.24,249.75,8.54,0.0,7.23,18.38,50.02,51071.372,54562.32
2022-09-23 06:57:00,6,5.531,0.0,-1.146,-4.385,-0.872,1.0,0.695,0.916,6.345,0.0,1.649,4.788,430.65,428.51,433.2,430.24,248.64,246.96,249.14,249.83,9.09,0.0,7.32,19.95,50.02,51071.46,54562.424
2022-09-23 06:58:00,6,5.793,0.0,-1.215,-4.577,-0.876,1.0,0.751,0.907,6.616,0.0,1.618,5.048,430.95,428.49,433.7,430.66,248.82,247.06,249.22,250.16,9.38,0.0,7.4,20.74,50.03,51071.552,54562.528
2022-09-23 06:59:00,6,5.721,0.0,-1.161,-4.56,-0.875,1.0,0.739,0.907,6.542,0.0,1.57,5.027,430.21,427.73,432.96,429.95,248.39,246.63,248.79,249.74,9.33,0.0,7.3,20.68,50.02,51071.644,54562.64
2022-09-23 07:00:00,6,5.709,0.0,-1.058,-4.651,-0.871,1.0,0.688,0.911,6.556,0.0,1.538,5.106,430.19,428.11,432.73,429.73,248.38,246.89,248.72,249.52,9.34,0.0,6.91,21.11,50.03,51071.748,54562.752
2022-09-23 07:01:00,6,5.702,0.0,-1.092,-4.609,-0.87,1.0,0.702,0.909,6.55,0.0,1.556,5.072,430.0,427.76,432.56,429.68,248.27,246.71,248.54,249.55,9.29,0.0,7.05,20.82,50.02,51071.844,54562.86
2022-09-23 07:02:00,6,4.738,0.0,-1.021,-3.716,-0.828,1.0,0.693,0.866,5.719,0.0,1.474,4.289,430.61,428.68,432.98,430.15,248.62,247.09,249.0,249.76,8.25,0.0,6.9,17.86,50.02,51071.94,54562.972
2022-09-23 07:03:00,6,5.544,0.0,-0.989,-4.555,-0.869,1.0,0.677,0.91,6.377,0.0,1.461,5.005,430.81,428.73,433.72,429.99,248.74,246.97,249.31,249.93,9.12,0.0,6.77,20.6,50.02,51072.032,54563.076
2022-09-23 07:04:00,6,5.448,0.0,-0.927,-4.521,-0.866,1.0,0.639,0.912,6.295,0.0,1.45,4.959,430.24,428.26,432.71,429.76,248.41,246.9,248.77,249.55,9.11,0.0,6.74,20.58,50.02,51072.12,54563.18
2022-09-23 07:05:00,6,5.64,0.0,-1.086,-4.555,-0.872,1.0,0.696,0.912,6.469,0.0,1.56,4.994,430.54,428.48,432.98,430.15,248.58,247.08,248.89,249.76,9.2,0.0,7.0,20.59,49.99,51072.208,54563.28
2022-09-23 07:06:00,6,9.059,0.0,-2.713,-6.345,-0.972,1.0,0.971,0.972,9.323,0.0,2.796,6.527,430.02,427.92,433.11,429.04,248.28,246.38,249.05,249.41,12.87,0.0,11.84,26.78,50.0,51072.32,54563.404
2022-09-23 07:07:00,6,8.707,0.0,-2.521,-6.185,-0.965,1.0,0.958,0.968,9.022,0.0,2.632,6.392,428.99,426.73,431.81,428.44,247.69,245.95,248.18,248.92,12.49,0.0,11.22,26.26,49.99,51072.424,54563.52
2022-09-23 07:08:00,6,5.378,0.0,-0.911,-4.466,-0.864,1.0,0.654,0.907,6.222,0.0,1.394,4.925,429.68,427.51,432.34,429.2,248.08,246.42,248.51,249.33,9.03,0.0,6.71,20.39,50.0,51072.524,54563.632
2022-09-23 07:09:00,6,4.469,0.0,-0.886,-3.584,-0.815,1.0,0.604,0.872,5.485,0.0,1.468,4.109,428.8,426.55,431.15,428.69,247.49,245.71,247.94,248.81,8.11,0.0,6.83,17.5,49.97,51072.624,54563.744
2022-09-23 07:10:00,6,4.51,0.0,-0.908,-3.603,-0.814,1.0,0.625,0.866,5.539,0.0,1.453,4.16,428.18,426.02,430.49,428.04,247.22,245.59,247.66,248.4,8.09,0.0,6.7,17.56,49.97,51072.696,54563.84
2022-09-23 07:11:00,6,6.79,0.0,-2.103,-4.687,-0.923,1.0,0.903,0.932,7.354,0.0,2.33,5.028,427.37,425.08,429.75,427.29,246.75,245.1,247.16,247.99,10.26,0.0,9.87,20.92,49.95,51072.78,54563.932
2022-09-23 07:12:00,6,4.551,0.0,-0.914,-3.637,-0.822,1.0,0.63,0.873,5.539,0.0,1.45,4.166,426.6,424.41,429.07,426.32,246.3,244.61,246.82,247.48,8.14,0.0,6.73,17.68,49.94,51072.864,54564.032
2022-09-23 07:13:00,6,4.297,0.0,-0.825,-3.472,-0.805,1.0,0.59,0.862,5.34,0.0,1.399,4.027,427.08,424.74,429.56,426.95,246.58,244.76,247.17,247.82,7.96,0.0,6.76,17.13,49.95,51072.932,54564.116
2022-09-23 07:14:00,6,4.107,0.0,-0.752,-3.355,-0.793,1.0,0.571,0.851,5.178,0.0,1.316,3.944,427.35,424.98,429.97,427.11,246.74,244.89,247.37,247.96,7.75,0.0,6.56,16.69,49.98,51073.0,54564.208
2022-09-23 07:15:00,6,4.681,0.0,-0.596,-4.085,-0.828,1.0,0.482,0.891,5.653,0.0,1.237,4.587,427.02,424.62,429.69,426.74,246.54,244.72,247.14,247.77,8.46,0.0,6.18,19.2,49.97,51073.084,54564.304
2022-09-23 07:16:00,6,4.681,0.0,-0.637,-4.043,-0.83,1.0,0.505,0.891,5.642,0.0,1.262,4.538,427.51,425.08,430.21,427.24,246.83,244.99,247.43,248.06,8.41,0.0,6.11,19.11,50.02,51073.164,54564.396
2022-09-23 07:17:00,6,5.224,0.0,-0.92,-4.304,-0.861,1.0,0.668,0.902,6.064,0.0,1.378,4.769,426.95,424.34,429.71,426.79,246.51,244.64,247.05,247.82,8.82,0.0,6.57,19.88,50.01,51073.244,54564.496
2022-09-23 07:18:00,6,4.745,0.0,-0.633,-4.112,-0.836,1.0,0.509,0.896,5.673,0.0,1.242,4.591,426.99,425.13,429.08,426.77,246.53,245.17,246.97,247.46,8.51,0.0,6.18,19.35,50.03,51073.332,54564.6
2022-09-23 07:19:00,6,4.854,0.0,-0.62,-4.234,-0.84,1.0,0.498,0.9,5.778,0.0,1.246,4.706,428.26,426.23,430.69,427.87,247.27,245.64,247.86,248.3,8.66,0.0,6.2,19.77,50.01,51073.42,54564.704
2022-09-23 07:20:00,6,7.053,0.0,-2.035,-5.018,-0.941,1.0,0.916,0.951,7.493,0.0,2.223,5.278,426.56,424.42,428.94,426.31,246.28,244.6,246.83,247.41,10.58,0.0,9.51,22.22,49.99,51073.512,54564.8
2022-09-23 07:21:00,6,4.695,0.0,-0.961,-3.734,-0.843,1.0,0.673,0.887,5.569,0.0,1.427,4.208,427.37,425.28,429.51,427.33,246.75,245.22,247.19,247.84,8.13,0.0,6.54,17.86,50.01,51073.58,54564.888
2022-09-23 07:22:00,6,3.987,0.0,-0.732,-3.255,-0.788,1.0,0.551,0.851,5.058,0.0,1.327,3.823,427.15,425.26,429.17,427.01,246.62,245.18,247.08,247.6,7.55,0.0,6.2,16.46,50.0,51073.652,54564.976
2022-09-23 07:23:00,6,4.674,0.0,-0.579,-4.095,-0.837,1.0,0.498,0.895,5.584,0.0,1.164,4.577,428.11,425.97,430.49,427.86,247.17,245.52,247.81,248.2,8.36,0.0,5.96,19.14,50.0,51073.732,54565.072
2022-09-23 07:24:00,6,4.599,0.0,-0.573,-4.026,-0.833,1.0,0.489,0.893,5.522,0.0,1.173,4.51,427.57,425.24,430.01,427.47,246.87,245.2,247.41,247.98,8.28,0.0,5.95,18.87,49.98,51073.82,54565.18
2022-09-23 07:25:00,6,7.866,0.0,-2.238,-5.629,-0.96,1.0,0.951,0.964,8.193,0.0,2.354,5.84,427.0,424.92,429.45,426.63,246.54,244.81,247.29,247.51,11.48,0.0,10.11,24.33,50.02,51073.912,54565.28
2022-09-23 07:26:00,6,5.593,0.0,-1.092,-4.501,-0.874,1.0,0.695,0.915,6.4,0.0,1.572,4.918,426.07,423.86,428.51,425.84,246.0,244.29,246.6,247.1,9.28,0.0,7.19,20.65,49.98,51074.004,54565.384
2022-09-23 07:27:00,6,5.633,0.0,-1.145,-4.489,-0.877,1.0,0.745,0.909,6.422,0.0,1.537,4.938,426.59,424.15,429.2,426.41,246.3,244.43,246.91,247.55,9.28,0.0,7.29,20.55,50.01,51074.116,54565.504
2022-09-23 07:28:00,6,8.65,0.0,-2.671,-5.978,-0.955,1.0,0.953,0.956,9.057,0.0,2.802,6.255,426.6,423.88,429.42,426.51,246.31,244.25,246.95,247.71,12.62,0.0,11.96,25.92,50.01,51074.216,54565.62
2022-09-23 07:29:00,6,4.53,0.0,-0.991,-3.539,-0.81,1.0,0.657,0.855,5.594,0.0,1.509,4.138,426.44,423.5,429.38,426.44,246.21,243.96,246.94,247.73,8.2,0.0,6.93,17.65,50.01,51074.32,54565.732
2022-09-23 07:30:00,6,4.397,0.0,-0.797,-3.599,-0.801,1.0,0.604,0.849,5.49,0.0,1.32,4.237,427.83,424.93,430.87,427.69,247.01,244.71,247.81,248.52,8.11,0.0,6.5,17.83,50.02,51074.42,54565.852
2022-09-23 07:31:00,6,5.44,0.0,-1.025,-4.415,-0.844,1.0,0.639,0.893,6.445,0.0,1.605,4.942,426.68,423.98,429.7,426.36,246.35,244.12,247.21,247.72,9.36,0.0,7.46,20.62,50.02,51074.516,54565.96
2022-09-23 07:32:00,6,5.591,0.0,-1.016,-4.575,-0.848,1.0,0.607,0.904,6.59,0.0,1.674,5.059,426.57,424.02,429.46,426.22,246.29,244.22,247.06,247.58,9.58,0.0,7.54,21.22,50.01,51074.64,54566.096
2022-09-23 07:33:00,6,6.22,0.0,-1.236,-4.984,-0.866,1.0,0.695,0.907,7.186,0.0,1.778,5.497,426.25,423.98,428.85,425.93,246.1,244.27,246.77,247.27,10.33,0.0,8.12,22.88,49.99,51074.744,54566.224
2022-09-23 07:34:00,6,9.59,0.0,-2.88,-6.711,-0.954,1.0,0.921,0.966,10.054,0.0,3.126,6.949,425.84,423.54,428.39,425.6,245.87,244.09,246.5,247.01,13.94,0.0,13.09,28.73,49.97,51074.876,54566.36
2022-09-23 07:35:00,6,7.604,0.0,-2.018,-5.586,-0.919,1.0,0.845,0.942,8.277,0.0,2.387,5.931,426.97,424.6,429.54,426.78,246.52,244.73,247.17,247.66,11.61,0.0,10.13,24.69,50.01,51074.996,54566.496
2022-09-23 07:36:00,6,6.096,0.0,-1.696,-4.4,-0.869,1.0,0.78,0.901,7.019,0.0,2.175,4.883,427.47,424.93,430.39,427.08,246.81,244.75,247.66,248.01,9.88,0.0,9.34,20.31,50.02,51075.108,54566.62
2022-09-23 07:37:00,6,5.707,0.0,-1.462,-4.245,-0.836,1.0,0.693,0.886,6.824,0.0,2.111,4.79,427.97,425.57,430.59,427.75,247.1,245.24,247.83,248.22,9.71,0.0,9.09,20.05,50.02,51075.2,54566.736
2022-09-23 07:38:00,6,7.149,0.0,-2.138,-5.011,-0.894,1.0,0.833,0.918,7.995,0.0,2.568,5.456,427.08,424.32,429.84,427.09,246.58,244.58,247.18,247.99,11.1,0.0,10.67,22.64,50.02,51075.328,54566.872
2022-09-23 07:39:00,6,5.981,0.0,-1.515,-4.465,-0.848,1.0,0.727,0.889,7.051,0.0,2.085,5.024,426.63,423.81,429.57,426.52,246.32,244.13,247.03,247.81,10.03,0.0,9.11,21.0,50.0,51075.46,54567.012
2022-09-23 07:40:00,6,7.533,0.0,-2.211,-5.323,-0.915,1.0,0.865,0.934,8.234,0.0,2.556,5.7,427.18,424.35,430.62,426.58,246.64,244.18,247.72,248.02,11.47,0.0,10.8,23.6,50.02,51075.564,54567.14
2022-09-23 07:41:00,6,5.787,0.0,-1.439,-4.348,-0.861,1.0,0.724,0.904,6.725,0.0,1.986,4.81,427.34,424.29,430.46,427.27,246.73,244.56,247.44,248.2,9.64,0.0,8.66,20.25,50.01,51075.648,54567.24
2022-09-23 07:42:00,6,4.95,0.0,-0.516,-4.434,-0.806,1.0,0.35,0.892,6.139,0.0,1.475,4.972,427.31,424.48,430.56,426.89,246.71,244.49,247.58,248.07,9.2,0.0,6.86,20.75,50.04,51075.74,54567.348
2022-09-23 07:43:00,6,4.631,0.0,-0.367,-4.264,-0.783,1.0,0.251,0.883,5.914,0.0,1.464,4.826,427.44,424.67,430.65,427.0,246.79,244.63,247.57,248.18,8.95,0.0,6.69,20.15,50.05,51075.828,54567.46
2022-09-23 07:44:00,6,4.565,0.0,-0.332,-4.232,-0.777,1.0,0.231,0.879,5.875,0.0,1.439,4.816,427.76,424.75,430.9,427.62,246.97,244.7,247.73,248.48,8.94,0.0,6.73,20.09,50.04,51075.9,54567.552
2022-09-23 07:45:00,6,6.233,0.0,-0.359,-5.874,-0.84,1.0,0.238,0.917,7.419,0.0,1.51,6.406,426.63,423.87,430.08,425.94,246.32,244.25,247.17,247.55,11.04,0.0,6.74,26.39,50.02,51076.004,54567.672
2022-09-23 07:46:00,6,6.289,0.0,-0.582,-5.707,-0.856,1.0,0.358,0.929,7.346,0.0,1.627,6.145,426.91,423.96,430.21,426.55,246.48,244.48,247.18,247.78,10.85,0.0,6.85,25.69,50.01,51076.128,54567.808
2022-09-23 07:47:00,6,6.94,0.0,-0.858,-6.082,-0.878,1.0,0.545,0.927,7.903,0.0,1.575,6.561,427.85,425.31,430.83,427.42,247.03,245.2,247.83,248.06,11.46,0.0,7.41,26.97,50.02,51076.248,54567.944
2022-09-23 07:48:00,6,6.12,0.0,-0.792,-5.328,-0.84,1.0,0.491,0.902,7.286,0.0,1.615,5.905,428.54,425.51,431.79,428.33,247.43,245.38,248.11,248.79,10.51,0.0,7.22,24.31,50.03,51076.372,54568.08
2022-09-23 07:49:00,6,6.911,0.0,-1.249,-5.661,-0.882,1.0,0.683,0.923,7.834,0.0,1.83,6.13,427.49,424.98,430.69,426.8,246.82,244.95,247.56,247.95,11.15,0.0,8.08,25.38,50.02,51076.492,54568.22
2022-09-23 07:50:00,6,6.205,0.0,-0.841,-5.364,-0.843,1.0,0.481,0.911,7.363,0.0,1.75,5.888,427.08,424.57,430.29,426.39,246.59,244.75,247.38,247.63,10.56,0.0,7.22,24.46,50.02,51076.588,54568.34
2022-09-23 07:51:00,6,7.727,0.0,-2.01,-5.717,-0.925,1.0,0.856,0.946,8.351,0.0,2.348,6.042,427.4,424.88,430.61,426.73,246.77,244.95,247.55,247.81,11.71,0.0,10.05,25.09,50.03,51076.7,54568.468
2022-09-23 07:52:00,6,11.553,0.0,-4.035,-7.518,-0.978,1.0,0.975,0.979,11.818,0.0,4.14,7.679,427.49,424.84,430.84,426.77,246.82,244.85,247.63,247.97,16.34,0.0,17.25,31.77,50.02,51076.824,54568.6
2022-09-23 07:53:00,6,6.057,0.0,-1.305,-4.752,-0.848,1.0,0.643,0.905,7.146,0.0,2.03,5.253,427.79,425.54,430.8,427.04,246.99,245.28,247.76,247.95,10.24,0.0,8.59,22.13,50.02,51076.928,54568.728
2022-09-23 07:54:00,6,5.581,0.0,-1.021,-4.559,-0.829,1.0,0.555,0.898,6.735,0.0,1.84,5.08,427.56,424.95,430.66,427.08,246.86,245.14,247.49,247.96,9.7,0.0,7.74,21.35,50.03,51077.032,54568.848
2022-09-23 07:55:00,6,6.079,0.0,-1.285,-4.793,-0.846,1.0,0.676,0.892,7.181,0.0,1.9,5.371,429.19,426.61,432.35,428.62,247.8,246.02,248.47,248.92,10.26,0.0,8.35,22.43,50.05,51077.128,54568.964
2022-09-23 07:56:00,6,5.922,0.0,-1.137,-4.785,-0.838,1.0,0.619,0.893,7.067,0.0,1.837,5.36,429.21,426.71,432.39,428.54,247.82,246.04,248.51,248.9,10.1,0.0,7.95,22.34,50.05,51077.244,54569.092
2022-09-23 07:57:00,6,5.811,0.0,-1.089,-4.722,-0.835,1.0,0.616,0.888,6.963,0.0,1.769,5.316,430.08,427.67,433.05,429.52,248.31,246.59,248.99,249.37,10.01,0.0,7.86,22.19,50.06,51077.348,54569.212
2022-09-23 07:58:00,6,8.164,0.0,-2.313,-5.851,-0.92,1.0,0.883,0.933,8.875,0.0,2.619,6.27,429.93,427.29,433.27,429.23,248.23,246.27,248.96,249.45,12.26,0.0,11.0,25.78,50.06,51077.452,54569.344
2022-09-23 07:59:00,6,5.579,0.0,-1.066,-4.513,-0.822,1.0,0.61,0.876,6.79,0.0,1.748,5.152,429.87,427.34,433.61,428.66,248.19,246.05,249.25,249.28,9.74,0.0,7.79,21.42,50.06,51077.556,54569.46
2022-09-23 08:00:00,6,8.984,0.0,-2.726,-6.258,-0.944,1.0,0.915,0.955,9.517,0.0,2.977,6.553,430.14,427.44,434.01,428.98,248.35,245.95,249.58,249.53,13.13,0.0,12.41,26.99,50.08,51077.676,54569.596
2022-09-23 08:01:00,6,5.301,0.0,-0.9,-4.402,-0.809,1.0,0.533,0.876,6.553,0.0,1.687,5.026,430.13,427.61,433.6,429.17,248.34,246.22,249.42,249.39,9.56,0.0,7.67,21.0,50.13,51077.78,54569.716
2022-09-23 08:02:00,6,7.653,0.0,-1.405,-6.248,-0.92,1.0,0.75,0.951,8.318,0.0,1.874,6.566,430.74,428.06,434.71,429.46,248.79,246.56,250.0,249.83,11.72,0.0,8.12,27.04,50.12,51077.88,54569.832
2022-09-23 08:03:00,6,4.848,0.0,-0.024,-4.824,-0.775,1.0,0.017,0.884,6.258,0.0,1.404,5.458,430.26,427.53,434.14,429.12,248.42,246.16,249.64,249.47,9.72,0.0,6.65,22.52,50.06,51077.972,54569.948
2022-09-23 08:04:00,6,4.959,0.0,-0.063,-4.896,-0.787,1.0,0.045,0.891,6.303,0.0,1.395,5.496,429.63,427.04,433.24,428.62,248.06,245.99,249.17,249.01,9.81,0.0,6.68,22.75,50.06,51078.076,54570.06
2022-09-23 08:05:00,6,6.869,0.0,-0.733,-6.137,-0.877,1.0,0.463,0.933,7.837,0.0,1.583,6.578,429.37,427.04,433.02,428.06,247.91,246.03,248.95,248.75,11.36,0.0,6.95,27.11,50.06,51078.18,54570.192
2022-09-23 08:06:00,6,9.26,0.0,-2.182,-7.077,-0.954,1.0,0.915,0.964,9.705,0.0,2.386,7.339,429.31,426.86,432.86,428.2,247.87,245.98,248.86,248.77,13.52,0.0,10.38,30.18,50.05,51078.288,54570.32
2022-09-23 08:07:00,6,5.056,0.0,-0.259,-4.797,-0.781,1.0,0.179,0.878,6.474,0.0,1.448,5.466,428.71,426.05,432.35,427.72,247.52,245.53,248.5,248.54,9.84,0.0,6.74,22.79,50.05,51078.404,54570.448
2022-09-23 08:08:00,6,3.873,0.0,-0.139,-3.734,-0.698,1.0,0.099,0.823,5.552,0.0,1.406,4.538,429.59,427.04,433.04,428.7,248.04,246.12,248.93,249.06,8.49,0.0,6.62,18.87,50.05,51078.488,54570.552
2022-09-23 08:09:00,6,4.164,0.0,-0.032,-4.132,-0.724,1.0,0.02,0.865,5.749,0.0,1.568,4.777,427.52,425.11,430.93,426.51,246.83,245.04,247.74,247.71,9.17,0.0,6.93,20.59,50.02,51078.576,54570.668
2022-09-23 08:10:00,6,6.787,0.0,-1.955,-4.833,-0.913,1.0,0.883,0.925,7.432,0.0,2.214,5.225,427.84,425.63,431.26,426.62,247.02,245.19,248.03,247.84,10.43,0.0,9.59,21.69,50.04,51078.672,54570.78
2022-09-23 08:11:00,6,5.919,0.0,-1.472,-4.447,-0.881,1.0,0.734,0.925,6.721,0.0,2.005,4.806,427.9,425.69,431.24,426.78,247.06,245.3,248.05,247.83,9.68,0.0,8.61,20.43,50.03,51078.744,54570.876
2022-09-23 08:12:00,6,5.558,0.0,-1.351,-4.207,-0.847,1.0,0.737,0.882,6.562,0.0,1.833,4.771,428.36,426.03,431.57,427.5,247.33,245.55,248.33,248.1,9.34,0.0,8.21,19.81,50.03,51078.812,54570.968
2022-09-23 08:13:00,6,7.259,0.0,-1.914,-5.345,-0.916,1.0,0.85,0.937,7.923,0.0,2.252,5.703,427.44,425.11,430.75,426.45,246.79,244.97,247.79,247.61,11.23,0.0,9.62,24.07,50.03,51078.884,54571.072
2022-09-23 08:14:00,6,5.229,0.0,-1.015,-4.215,-0.789,1.0,0.542,0.86,6.63,0.0,1.871,4.902,427.77,425.4,431.09,426.83,246.99,245.22,247.87,247.87,9.56,0.0,8.2,20.49,50.04,51079.0,54571.2
2022-09-23 08:15:00,6,5.557,0.0,-1.013,-4.545,-0.811,1.0,0.554,0.877,6.851,0.0,1.827,5.179,427.8,425.6,431.04,426.75,247.0,245.3,247.91,247.78,9.89,0.0,8.16,21.5,50.04,51079.092,54571.312
2022-09-23 08:16:00,6,6.433,0.0,-1.065,-5.368,-0.841,1.0,0.561,0.902,7.648,0.0,1.898,5.949,427.51,425.03,430.97,426.54,246.83,245.07,247.7,247.74,11.01,0.0,8.35,24.67,50.05,51079.212,54571.448
2022-09-23 08:17:00,6,9.879,0.0,-2.626,-7.253,-0.935,1.0,0.866,0.956,10.561,0.0,3.032,7.585,426.82,424.64,430.11,425.7,246.43,244.86,247.24,247.2,14.59,0.0,12.57,31.21,50.04,51079.364,54571.616
2022-09-23 08:18:00,6,13.364,0.0,-4.309,-9.055,-0.993,1.0,0.995,0.993,13.455,0.0,4.333,9.123,426.54,424.32,429.87,425.42,246.27,244.71,247.01,247.09,18.44,0.0,17.78,37.53,50.05,51079.54,54571.8
2022-09-23 08:19:00,6,12.25,0.0,-4.318,-7.932,-0.989,1.0,0.996,0.984,12.386,0.0,4.335,8.064,425.36,422.71,429.08,424.28,245.59,243.7,246.43,246.64,16.93,0.0,17.82,32.97,50.04,51079.772,54572.036
